Cluster	Caste	Module	dnds	total	Intra	Ext	Exp
EOG7WHS4N	Queen	 Brown	0.11643	38.26328675	11.6875117	26.57577505	18.88476764
EOG7WQHMG	Queen	 Brown	0.03563	55.04789945	33.81606542	21.23183403	83.56854768
EOG7WQHMN	Queen	 Brown	0.19799	37.80481178	15.0760434	22.72876839	38.48711108
EOG7WTCVG	Queen	 Brown	0.05835	24.09830716	7.243351774	16.85495539	64.61221864
EOG7X14BC	Queen	 Brown	0.02534	47.56963542	39.85659274	7.713042676	486.1557481
EOG7XDM8W	Queen	 Brown	0.06836	29.89031055	12.27672576	17.61358479	222.0236803
EOG7XDM92	Queen	 Brown	0.10702	13.14917753	4.325817044	8.823360483	74.57583636
EOG7XHGJ0	Queen	 Brown	0.08787	85.55395358	34.25548319	51.2984704	12.49702965
EOG7XHGJ8	Queen	 Brown	0.07024	23.69755706	9.889462607	13.80809445	78.37071935
EOG7XMBRT	Queen	 Brown	0.1217	35.8293743	17.88030143	17.94907287	83.85235298
EOG7XMBS1	Queen	 Brown	0.09414	35.18489066	22.50211827	12.68277239	83.76306667
EOG7XQ712	Queen	 Brown	0.07934	18.97655372	5.271198627	13.70535509	89.32026857
EOG7XWZGN	Queen	 Brown	0.19167	53.28539877	41.54698106	11.7384177	135.0305508
EOG7XWZH2	Queen	 Brown	0.11928	29.96236166	15.40219123	14.56017043	66.60935111
EOG7Z0TQG	Queen	 Brown	0.11977	57.86302897	22.78037666	35.08265231	60.78288827
EOG7Z3PZK	Queen	 Brown	0.06207	39.24349732	19.80637342	19.4371239	8.362855819
EOG7Z3PZP	Queen	 Brown	0.14238	32.19729789	11.34778994	20.84950795	57.50677963
EOG7Z3Q02	Queen	 Brown	0.22238	43.4605498	19.02982531	24.43072449	31.82449411
EOG7Z6K7F	Queen	 Brown	0.05826	35.43389253	11.43783909	23.99605343	12.75642951
EOG7ZD9PQ	Queen	 Brown	0.04352	24.85522976	7.431352796	17.42387697	30.82457828
EOG7ZM253	Queen	 Brown	0.12312	55.52516926	32.12209447	23.40307479	25.21067063
EOG7ZM256	Queen	 Brown	0.16262	36.60858297	13.86448948	22.74409349	129.2836922
EOG7ZM25G	Queen	 Brown	0.14768	20.04970586	5.538738133	14.51096772	78.44064223
EOG7ZPXDS	Queen	 Brown	0.01196	75.77384973	25.48895636	50.28489337	70.18078334
EOG7ZSSN6	Queen	 Brown	0.36193	60.9369578	28.74570241	32.19125539	41.95802293
EOG7ZSSN7	Queen	 Brown	0.03726	20.76136	5.94067249	14.82068751	57.11806843
EOG7ZSSP7	Queen	 Brown	0.14101	66.03211728	36.07622579	29.95589149	3.638094566
EOG7ZWNW1	Queen	 Brown	0.08416	66.31687799	39.63635233	26.68052566	128.9694723
EOG700J3D	Queen	 Cyan	0.11855	19.14340912	9.743356264	9.400052859	24.4272809
EOG7068K7	Queen	 Cyan	0.04712	45.45445649	22.57526341	22.87919308	16.49545844
EOG7094TF	Queen	 Cyan	0.1688	37.35676613	21.51016728	15.84659885	157.7513387
EOG70D121	Queen	 Cyan	0.17169	30.15114756	10.42498099	19.72616656	68.52026593
EOG70PMS5	Queen	 Cyan	0.07069	22.58473841	5.535281687	17.04945672	7.602962487
EOG70SH1P	Queen	 Cyan	0.04578	84.31313764	21.61904344	62.6940942	37.75606857
EOG7133R1	Queen	 Cyan	0.28602	33.11915658	10.36533784	22.75381874	79.68283742
EOG715ZZD	Queen	 Cyan	0.1993	9.742313079	3.855420221	5.886892858	89.08529186
EOG71CQFK	Queen	 Cyan	0.05645	53.98744381	25.66228118	28.32516263	61.2588055
EOG71GKPC	Queen	 Cyan	0.06509	25.00463931	9.834958671	15.16968064	219.535278
EOG71KFXC	Queen	 Cyan	0.11055	19.93551546	5.669934807	14.26558065	127.4065109
EOG71KFXZ	Queen	 Cyan	0.29012	26.18252371	4.628242071	21.55428164	11.35988079
EOG71PB56	Queen	 Cyan	0.13249	34.08944732	14.23475949	19.85468783	51.86433105
EOG725PC3	Queen	 Cyan	0.03361	27.27702818	9.361973468	17.91505471	11.75581644
EOG72G92S	Queen	 Cyan	0.41609	11.0376999	2.864770455	8.172929446	217.769199
EOG72K59F	Queen	 Cyan	0.12881	22.9409311	6.740789474	16.20014162	48.2544251
EOG7387ZT	Queen	 Cyan	0.15598	10.03874667	3.075168086	6.963578581	88.70409598
EOG73C475	Queen	 Cyan	0.15326	16.73734242	4.423987376	12.31335505	23.73281251
EOG73G0G6	Queen	 Cyan	0.12211	64.36732832	7.258379964	57.10894835	120.0561247
EOG73G0GH	Queen	 Cyan	0.08951	44.74426341	4.80366843	39.94059498	47.21710559
EOG73NQXG	Queen	 Cyan	0.1946	16.77353007	7.541454435	9.232075631	56.4991849
EOG73ZBNK	Queen	 Cyan	0.20795	15.09305714	3.730737857	11.36231929	42.22068287
EOG7426X6	Queen	 Cyan	0.02313	15.2756222	7.120001217	8.155620984	58.18899116
EOG74535H	Queen	 Cyan	0.00694	26.74077594	9.979340958	16.76143499	11.5045918
EOG747ZCT	Queen	 Cyan	0.03868	12.6382155	4.070398937	8.567816563	4.723778628
EOG74V5T1	Queen	 Cyan	0.11198	74.42523441	30.0203033	44.40493111	31.37360816
EOG74V5TT	Queen	 Cyan	0.42489	38.64513614	8.125341338	30.51979481	85.48311573
EOG751X9B	Queen	 Cyan	0.19575	16.45144955	8.370963696	8.080485854	11.58637977
EOG757NRV	Queen	 Cyan	0.0608	30.64320205	10.61987403	20.02332803	157.282413
EOG757NS5	Queen	 Cyan	0.22922	17.5477223	2.35224433	15.19547797	87.03328805
EOG75FD7C	Queen	 Cyan	0.02949	23.25626335	14.85568876	8.400574589	207.1850967
EOG75FD7W	Queen	 Cyan	0.05421	34.5198199	17.62880916	16.89101074	3.246976069
EOG75FD86	Queen	 Cyan	0.11749	19.28516289	4.137119515	15.14804338	120.0016104
EOG75N4QC	Queen	 Cyan	0.17516	61.76875422	34.42514945	27.34360476	72.96809476
EOG75N4QX	Queen	 Cyan	0.11629	31.94938736	5.39813932	26.55124804	146.2944635
EOG75R0ZJ	Queen	 Cyan	0.22389	57.66680509	31.15062402	26.51618108	114.2347643
EOG75XRDW	Queen	 Cyan	0.05122	91.2172753	18.67575805	72.54151725	91.7701309
EOG75XRFV	Queen	 Cyan	0.11285	16.22376116	7.066423877	9.15733728	112.7224724
EOG761MPK	Queen	 Cyan	0.00768	17.90788252	6.320243739	11.58763878	195.9417563
EOG767C5M	Queen	 Cyan	0.03354	31.89940495	6.808769904	25.09063505	334.6249272
EOG76F3NM	Queen	 Cyan	0.22877	35.31527318	6.477560556	28.83771263	92.86665071
EOG76HZWB	Queen	 Cyan	0.51537	16.98628843	5.192238003	11.79405042	227.2377461
EOG76HZWH	Queen	 Cyan	0.12089	25.42893487	7.470335005	17.95859986	341.2687886
EOG76MV4K	Queen	 Cyan	0.04703	16.76361673	4.999857568	11.76375916	82.14779295
EOG76TKM3	Queen	 Cyan	0.10709	8.632014733	1.943888557	6.688126176	146.616307
EOG76XFV3	Queen	 Cyan	0.10848	27.7247527	8.217360277	19.50739243	157.288828
EOG771B25	Queen	 Cyan	0.28069	20.17298915	3.803250651	16.3697385	87.63951688
EOG771B2J	Queen	 Cyan	0.08192	40.47201598	14.34646159	26.12555438	83.36047128
EOG77469X	Queen	 Cyan	0.1057	68.38700827	32.02932727	36.357681	47.56242424
EOG7772JZ	Queen	 Cyan	0.23659	14.98883502	3.17012888	11.81870614	176.4323459
EOG77HP8Q	Queen	 Cyan	0.04876	61.67191832	14.33217674	47.33974158	40.07319676
EOG77QDRC	Queen	 Cyan	0.12889	75.40589729	6.661070084	68.7448272	182.1444553
EOG7811GB	Queen	 Cyan	0.19033	18.48881639	2.59368968	15.89512671	136.3707664
EOG7811GT	Queen	 Cyan	0.03412	50.0942245	11.30761924	38.78660526	299.375868
EOG783WPV	Queen	 Cyan	0.26885	17.71584456	3.927579711	13.78826485	30.42442177
EOG786RXD	Queen	 Cyan	0.13143	30.17313191	12.86589021	17.3072417	77.60292153
EOG789N66	Queen	 Cyan	0.19532	36.16660763	12.0541349	24.11247273	215.40133
EOG78HCN3	Queen	 Cyan	0.10173	10.68502985	3.956941721	6.728088129	80.52873467
EOG78HCNT	Queen	 Cyan	0.26581	24.4364106	8.659867292	15.77654331	35.61416717
EOG78M7WJ	Queen	 Cyan	0.07058	15.49447986	8.05024138	7.444238485	49.02377831
EOG796GBM	Queen	 Cyan	0.26633	74.31446323	25.11860301	49.19586022	86.4809907
EOG799BJP	Queen	 Cyan	0.24895	55.64137202	10.37236101	45.26901101	8.40633905
EOG79D6TB	Queen	 Cyan	0.04476	21.53777368	5.876326293	15.66144739	158.2545664
EOG79H31S	Queen	 Cyan	0.04763	9.459097927	3.689316543	5.769781385	100.5599843
EOG79SPRF	Queen	 Cyan	0.1134	20.16062921	8.769805488	11.39082372	75.69120168
EOG7B0F7D	Queen	 Cyan	0.16276	16.70756693	8.591087291	8.116479634	20.68708376
EOG7B39GM	Queen	 Cyan	0.03793	22.34908608	3.030088206	19.31899787	154.9862977
EOG7BCX6H	Queen	 Cyan	0.09841	29.05795373	4.872890912	24.18506281	133.9313329
EOG7BGSFK	Queen	 Cyan	0.04614	23.23777468	11.28209388	11.95568079	19.40556776
EOG7C04MN	Queen	 Cyan	0.02409	7.049263932	1.992815935	5.056447997	59.37993256
EOG7CP798	Queen	 Cyan	0.25938	22.69562123	4.129889463	18.56573177	79.21106145
EOG7CP79B	Queen	 Cyan	0.32785	19.45982434	5.441047467	14.01877687	283.7351248
EOG7CP79N	Queen	 Cyan	0.09364	36.28817004	15.11453976	21.17363029	117.3351659
EOG7D8FQW	Queen	 Cyan	0.03177	36.42013929	24.29083186	12.12930743	339.1086588
EOG7DCB0J	Queen	 Cyan	0.20366	38.03798768	6.357207997	31.68077969	30.5853852
EOG7DG672	Queen	 Cyan	0.05616	44.03944881	11.98747264	32.05197617	116.3704287
EOG7DRSX4	Queen	 Cyan	0.16917	37.56866158	22.01428732	15.55437426	154.2441918
EOG7DVP5V	Queen	 Cyan	0.08857	27.73202127	6.868588777	20.86343249	130.2616972
EOG7F58WZ	Queen	 Cyan	0.25445	13.0800161	7.126215324	5.953800774	268.5734585
EOG7FRH9W	Queen	 Cyan	0.07498	38.36136333	12.13848831	26.22287502	66.42630724
EOG7FRHB5	Queen	 Cyan	0.10722	59.8619094	12.81002113	47.05188826	116.350557
EOG7G2417	Queen	 Cyan	0.01987	24.11111549	14.53916233	9.571953161	25.80774356
EOG7G241J	Queen	 Cyan	0.25452	54.23743026	22.66574975	31.57168051	114.1175097
EOG7G7VHB	Queen	 Cyan	0.19095	27.84381062	13.81424061	14.02957002	134.0613741
EOG7G7VHZ	Queen	 Cyan	0.25993	29.94736652	15.45542106	14.49194546	778.8334082
EOG7GFM0D	Queen	 Cyan	0.16616	22.74009758	6.457221722	16.28287586	189.0118364
EOG7GJG7C	Queen	 Cyan	0.08613	11.36684847	2.416738874	8.950109595	283.3619442
EOG7GJG7S	Queen	 Cyan	0.07439	14.43892006	3.192161881	11.24675818	163.1517314
EOG7GNBFT	Queen	 Cyan	0.25373	12.40944962	2.722241032	9.68720859	62.95959977
EOG7GNBG1	Queen	 Cyan	0.03902	31.95896658	9.861345911	22.09762067	191.5474583
EOG7GR6Q4	Queen	 Cyan	0.32098	17.39372313	8.912888965	8.480834162	150.6657346
EOG7GR6QT	Queen	 Cyan	0.14444	32.03227101	4.87769734	27.15457367	91.90612653
EOG7H1TDX	Queen	 Cyan	0.09567	43.01356025	7.471516945	35.54204331	80.5716321
EOG7HN1V2	Queen	 Cyan	0.1479	24.04902128	7.908664628	16.14035665	54.7890466
EOG7J1HTG	Queen	 Cyan	0.06046	25.99788396	8.837532604	17.16035136	48.34839364
EOG7J788X	Queen	 Cyan	0.24619	32.28927124	10.13954082	22.14973042	231.8751464
EOG7JF0RW	Queen	 Cyan	0.19746	35.13445559	16.48129245	18.65316314	53.13442186
EOG7JHW18	Queen	 Cyan	0.25145	40.80187958	12.95835862	27.84352095	81.37672586
EOG7JHW1G	Queen	 Cyan	0.23269	6.480799686	2.830005398	3.650794289	251.538445
EOG7JMR7N	Queen	 Cyan	0.13171	20.34588901	3.848434687	16.49745432	168.4423979
EOG7JQMGF	Queen	 Cyan	0.09577	18.16416075	7.705974419	10.45818634	10.72383096
EOG7K43FT	Queen	 Cyan	0.03329	39.44431713	14.67359581	24.77072132	153.4784685
EOG7K6ZPG	Queen	 Cyan	0.02412	12.68526499	5.136063445	7.549201548	9.672593891
EOG7K6ZPS	Queen	 Cyan	0.15121	14.39219777	7.30421625	7.087981518	330.9888724
EOG7K9TXM	Queen	 Cyan	0.15021	30.84516764	22.43855086	8.406616778	94.40021212
EOG7KHKDT	Queen	 Cyan	0.12997	38.23274207	15.33341688	22.89932519	6.5538689
EOG7KT64P	Queen	 Cyan	0.56214	68.94294715	8.307124199	60.63582295	443.6673248
EOG7M9J9S	Queen	 Cyan	0.23622	15.84127038	4.415397652	11.42587273	2.25189705
EOG7MDDK7	Queen	 Cyan	0.01679	26.27556073	6.517554804	19.75800593	209.6434805
EOG7N3H6Q	Queen	 Cyan	0.20981	17.09820525	6.74950057	10.34870468	110.2671723
EOG7ND3ZF	Queen	 Cyan	0.1456	29.48926118	15.2834949	14.20576628	6.003806112
EOG7NSKWK	Queen	 Cyan	0.12293	16.53696438	4.941311937	11.59565244	40.44693268
EOG7NSKXF	Queen	 Cyan	0.16114	27.38314891	7.609835247	19.77331366	90.89170011
EOG7NWG49	Queen	 Cyan	0.06632	11.06396102	4.808988686	6.25497233	7.169649619
EOG7NWG52	Queen	 Cyan	0.30884	42.88949354	7.783036591	35.10645695	137.6827966
EOG7P36MS	Queen	 Cyan	0.11521	63.25855352	12.64026052	50.61829299	157.5355549
EOG7PCTBM	Queen	 Cyan	0.1707	57.46679106	9.356072635	48.11071842	150.5916537
EOG7PKJTC	Queen	 Cyan	0.0403	27.62367204	6.744391628	20.87928042	111.9748526
EOG7PS98R	Queen	 Cyan	0.07418	23.64898024	16.41820661	7.230773632	15.9068081
EOG7PS98V	Queen	 Cyan	0.07168	14.05120139	4.044308627	10.00689276	50.72156918
EOG7PS99P	Queen	 Cyan	0.3491	8.647717327	4.512175684	4.135541643	247.0767103
EOG7Q01S2	Queen	 Cyan	0.01216	13.05898412	7.034289422	6.024694698	131.1664837
EOG7Q5S7Q	Queen	 Cyan	0.17475	44.11264179	9.987375063	34.12526673	158.6398319
EOG7QP4FV	Queen	 Cyan	0.0134	33.97953572	20.71354048	13.26599524	112.9290766
EOG7QVVZ3	Queen	 Cyan	0.12739	25.59969489	14.59640154	11.00329335	18.63263867
EOG7R2MCR	Queen	 Cyan	0.0727	33.38362879	11.94092481	21.44270398	206.0844137
EOG7R2MDN	Queen	 Cyan	0.23834	41.92335077	24.99570353	16.92764724	213.3603647
EOG7R8BW9	Queen	 Cyan	0.23554	26.11953018	11.15796224	14.96156794	8.894539253
EOG7RC73F	Queen	 Cyan	0.25989	16.47116242	3.281862315	13.1893001	36.36718715
EOG7RC73H	Queen	 Cyan	0.06698	72.57443406	14.64228637	57.93214768	143.9830847
EOG7RG3BV	Queen	 Cyan	0.23384	32.46189149	8.411328182	24.0505633	7.950615785
EOG7RG3BZ	Queen	 Cyan	0.07478	13.44615943	2.28052877	11.16563066	19.87628055
EOG7RJZKJ	Queen	 Cyan	0.32959	18.68860656	4.944478871	13.74412769	169.7682141
EOG7RRQ2R	Queen	 Cyan	0.10973	44.33019349	26.30902913	18.02116436	24.51597937
EOG7RVK9Q	Queen	 Cyan	0.02708	42.20470969	8.636497807	33.56821188	85.9354715
EOG7S561R	Queen	 Cyan	0.33753	37.37719014	12.02774245	25.34944769	70.78878132
EOG7S827T	Queen	 Cyan	0.03373	19.7463327	5.181632993	14.56469971	58.05960164
EOG7SZ4Z4	Queen	 Cyan	0.14874	29.4286171	15.03327991	14.39533719	90.09407873
EOG7T215K	Queen	 Cyan	0.15799	73.90272883	25.41473151	48.48799732	63.31290035
EOG7T2168	Queen	 Cyan	0.05373	61.83728296	20.73447205	41.1028109	63.36512217
EOG7T7RP5	Queen	 Cyan	0.19771	8.281778932	4.784325643	3.497453289	14.53664423
EOG7TR3V1	Queen	 Cyan	0.23216	34.69603104	11.37049408	23.32553695	120.2244315
EOG7TR3VB	Queen	 Cyan	0.4143	11.22299699	5.231918116	5.991078878	79.35104021
EOG7V1QK8	Queen	 Cyan	0.06408	129.5967162	15.60466618	113.99205	108.7050867
EOG7VBB9C	Queen	 Cyan	0.07424	31.1305856	20.48388523	10.64670037	117.8363788
EOG7VF6HS	Queen	 Cyan	0.22984	7.222950126	2.28218831	4.940761816	446.8944731
EOG7VTPGX	Queen	 Cyan	0.25124	22.39479804	5.656817868	16.73798017	43.81558077
EOG7W1DZM	Queen	 Cyan	0.33002	10.9677	3.657410251	7.310289753	52.28501151
EOG7WB1P3	Queen	 Cyan	0.1047	53.87939074	32.87960779	20.99978295	162.6730307
EOG7WB1PC	Queen	 Cyan	0.53636	35.44936836	7.516358711	27.93300965	114.2014424
EOG7WB1PN	Queen	 Cyan	0.09563	39.27237241	15.02244792	24.24992449	109.5363556
EOG7WHS5P	Queen	 Cyan	0.0509	59.5283356	13.67800621	45.85032938	171.2582989
EOG7WTCVZ	Queen	 Cyan	0.42106	12.33632	1.980225173	10.35609482	83.29208371
EOG7WX84C	Queen	 Cyan	0.16516	9.274725845	1.827079093	7.447646751	142.8659927
EOG7X14BP	Queen	 Cyan	0.03991	31.11992696	7.470381763	23.6495452	41.63341318
EOG7X40KQ	Queen	 Cyan	0.1907	14.71680978	5.88577801	8.831031766	174.8279581
EOG7X6VTH	Queen	 Cyan	0.06753	24.94378337	8.364262197	16.57952118	282.3112389
EOG7X6VTR	Queen	 Cyan	0.03433	28.26802725	15.76462648	12.50340076	74.96970921
EOG7Z0TQR	Queen	 Cyan	0.07061	16.08894541	5.639953314	10.4489921	66.98215005
EOG7Z0TR2	Queen	 Cyan	0.12652	20.10566659	4.716722746	15.38894384	308.8163648
EOG7Z3Q0P	Queen	 Cyan	0.0304	36.0592516	8.261035714	27.79821588	131.0791124
EOG7Z9FGB	Queen	 Cyan	0.01368	54.25383336	15.32380668	38.93002669	41.58444811
EOG7ZM25S	Queen	 Cyan	0.17619	35.24555193	14.95816607	20.28738586	17.08469273
EOG7ZPXDG	Queen	 Cyan	0.39458	24.05898546	7.439964015	16.61902145	59.57270466
EOG7ZPXDK	Queen	 Cyan	0.03727	35.97114815	7.598020692	28.37312746	18.91640756
EOG7ZSSNH	Queen	 Cyan	32.75066985	19.91082223	12.83984762	7.070974605	137.3994035
EOG700J45	Queen	 Green	58.73797072	14.60288156	44.13508916	-29.53220759	318.1549056
EOG703DB8	Queen	 Green	0.17483	48.18620131	25.69453219	22.49166912	121.4201083
EOG7068K9	Queen	 Green	0.08243	23.19177887	6.308766072	16.8830128	18.34178771
EOG7068KC	Queen	 Green	0.20152	35.62018195	8.664970737	26.95521122	24.81203021
EOG7068KK	Queen	 Green	0.00758	37.68775827	13.76916495	23.91859332	113.6768391
EOG7094SS	Queen	 Green	0.01465	22.39083925	5.220326884	17.17051236	42.19043519
EOG7094T1	Queen	 Green	0.02293	30.03324402	10.28814885	19.74509517	197.676023
EOG70D120	Queen	 Green	0.32101	52.21304368	27.25804632	24.95499736	158.4140306
EOG70GW9P	Queen	 Green	0.0902	81.69680211	32.84300215	48.85379995	51.82830098
EOG70KRJ3	Queen	 Green	0.05064	35.41858546	12.19963337	23.21895209	839.8759788
EOG70SH0Q	Queen	 Green	0.1951	45.00451992	15.23482834	29.76969158	143.6376082
EOG70WC7R	Queen	 Green	0.2837	42.24367547	18.33868473	23.90499074	85.57740569
EOG7107GX	Queen	 Green	0.02757	18.30854691	5.77797666	12.53057025	109.9797571
EOG7133R3	Queen	 Green	0.31182	34.51596889	21.62273473	12.89323416	23.17341879
EOG7133R9	Queen	 Green	0.02544	39.74579032	8.784953402	30.96083692	135.152002
EOG7133RF	Queen	 Green	0.25815	37.61752982	13.95775746	23.65977236	380.2625131
EOG71GKP4	Queen	 Green	0.1455	24.46750247	3.991487772	20.4760147	6.542616072
EOG71KFXG	Queen	 Green	0.08487	112.6319356	50.30559979	62.32633583	138.9598597
EOG71W2NH	Queen	 Green	0.5259	69.59335631	22.48420218	47.10915413	52.10590051
EOG71ZXWC	Queen	 Green	0.05218	39.4159949	13.24220048	26.17379442	72.68839697
EOG728JM5	Queen	 Green	0.06523	60.98472292	31.1104909	29.87423202	174.1983662
EOG72CDTJ	Queen	 Green	0.22407	20.98944901	5.285197241	15.70425177	248.3155326
EOG72G934	Queen	 Green	0.23869	25.99060162	10.04403764	15.94656397	221.0425739
EOG72K59P	Queen	 Green	0.16618	23.24472417	7.729298639	15.51542553	121.3722694
EOG72K5B2	Queen	 Green	0.14547	21.19020224	5.774068959	15.41613328	84.84605665
EOG72K5B7	Queen	 Green	0.1313	42.52400973	12.28560464	30.23840509	79.14053955
EOG72P1JW	Queen	 Green	0.112	34.09966355	12.8942658	21.20539775	134.4298014
EOG72RWST	Queen	 Green	0.28088	58.81948901	25.45010865	33.36938035	188.4611572
EOG732HH6	Queen	 Green	0.22101	43.39689526	14.52093599	28.87595927	77.70760787
EOG735CR1	Queen	 Green	0.05164	26.81642569	10.99071654	15.82570916	204.6894666
EOG735CR7	Queen	 Green	0.32585	43.22866067	26.643889	16.58477167	230.4751172
EOG735CR8	Queen	 Green	0.13211	53.78834705	22.00470535	31.7836417	82.20752803
EOG735CRT	Queen	 Green	0.16803	43.86206418	26.2893045	17.57275968	207.8693643
EOG73G0GG	Queen	 Green	0.09661	22.08674176	8.055405706	14.03133606	29.75021114
EOG73G0GK	Queen	 Green	0.1126	56.34109238	23.30286119	33.03823119	397.5286996
EOG73G0GN	Queen	 Green	0.31368	45.05158254	24.90966594	20.1419166	122.5428874
EOG73G0GP	Queen	 Green	0.09248	28.92842196	9.48046501	19.44795695	144.9244225
EOG73JVPM	Queen	 Green	0.14928	19.25946271	5.742393408	13.5170693	180.0900917
EOG73JVPN	Queen	 Green	0.09736	30.26690788	9.320303683	20.9466042	29.14213012
EOG73RM68	Queen	 Green	0.10571	44.78904463	26.83309034	17.95595429	182.9097899
EOG73RM6B	Queen	 Green	0.06834	35.35184127	11.80979929	23.54204198	478.5338631
EOG73ZBP7	Queen	 Green	0.32447	37.38413758	11.32795195	26.05618562	121.1008996
EOG7426W7	Queen	 Green	0.19623	27.26268108	10.9071223	16.35555878	63.45034102
EOG7426WW	Queen	 Green	0.21067	34.97349954	16.64326022	18.33023932	249.3494922
EOG74534S	Queen	 Green	0.12907	31.49561858	8.052709412	23.44290917	98.4133117
EOG747ZCP	Queen	 Green	0.09622	40.4169523	16.28806222	24.12889008	151.6470539
EOG747ZCV	Queen	 Green	0.1522	23.65870095	7.868671608	15.79002934	98.22399714
EOG747ZCZ	Queen	 Green	0.36721	45.19940466	24.10102787	21.0983768	56.91558063
EOG74BTMG	Queen	 Green	0.02223	141.0401514	70.73217103	70.30798037	28.00896314
EOG74FPV4	Queen	 Green	0.16522	55.19292273	26.65105839	28.54186434	76.09365173
EOG74FPVZ	Queen	 Green	0.30906	36.08188627	14.66925976	21.41262651	100.9561158
EOG74JK3F	Queen	 Green	0.05397	44.92730218	18.13775045	26.78955173	36.19564756
EOG74Z21M	Queen	 Green	0.27278	45.62700745	11.42305651	34.20395094	86.56790075
EOG74Z21R	Queen	 Green	0.10456	32.28376766	8.613558835	23.67020883	60.30262668
EOG754SHH	Queen	 Green	0.19639	54.41545385	23.87487213	30.54058172	38.42252288
EOG757NRX	Queen	 Green	0.12776	40.9966042	9.895394753	31.10120945	103.0639937
EOG75FD7T	Queen	 Green	0.24991	23.01403775	7.119262424	15.89477533	60.60247609
EOG75R108	Queen	 Green	0.13999	30.6267743	11.44050562	19.18626869	231.2770706
EOG75TW6K	Queen	 Green	0.33227	41.75598512	20.81416922	20.9418159	162.0314589
EOG75TW6S	Queen	 Green	0.19415	51.08764422	30.73539017	20.35225405	195.4725713
EOG75XRFK	Queen	 Green	0.27917	49.75135091	21.00442503	28.74692588	142.3005094
EOG761MP6	Queen	 Green	0.14966	88.17839438	10.87014401	77.30825037	64.51561364
EOG767C5F	Queen	 Green	0.15641	41.87164578	13.42790447	28.4437413	141.1788331
EOG76B7CP	Queen	 Green	0.29226	39.83560612	9.333111034	30.50249509	56.88615455
EOG76B7CR	Queen	 Green	0.0331	53.12690329	28.64505081	24.48185248	6.378378136
EOG76B7D9	Queen	 Green	0.21437	33.21425787	17.31524845	15.89900942	132.3992914
EOG76F3MW	Queen	 Green	0.11825	14.79849315	4.740713262	10.05777989	135.0953636
EOG76F3NB	Queen	 Green	0.43451	24.92763936	13.01307187	11.91456748	104.8625339
EOG76F3NJ	Queen	 Green	0.41479	45.87145917	26.7886591	19.08280007	192.4004858
EOG76HZVW	Queen	 Green	0.19503	36.70655328	7.96631797	28.74023531	153.5159612
EOG76HZWN	Queen	 Green	0.3203	60.61585856	24.27899727	36.3368613	100.403085
EOG76MV3X	Queen	 Green	0.15556	41.58693599	16.23582288	25.35111311	154.5933964
EOG76MV4J	Queen	 Green	0.02814	31.47183384	11.52429292	19.94754092	201.1121954
EOG76QQC0	Queen	 Green	0.71429	38.33263615	12.49105651	25.84157964	41.19524606
EOG76TKKS	Queen	 Green	0.01695	36.56952695	12.53820926	24.03131769	125.1217527
EOG771B36	Queen	 Green	0.07907	92.56739823	47.25646805	45.31093018	93.74024465
EOG77469K	Queen	 Green	0.02253	47.08105099	19.1231015	27.9579495	162.8846326
EOG779XSZ	Queen	 Green	0.28032	30.17934901	18.70355066	11.47579834	147.4413475
EOG77HP8D	Queen	 Green	0.0498	23.30558303	8.197538978	15.10804405	160.3398224
EOG77QDR1	Queen	 Green	0.06344	21.34758746	5.360860253	15.98672721	120.2771262
EOG77QDRZ	Queen	 Green	0.19914	38.85621677	14.36405585	24.49216092	3.454971139
